ORIGIN,DEST
12892,14831
12892,14869
12892,14893
12892,14893
12892,14893
12892,14893
12892,14893
12892,15016
12892,15016
12892,10140
12892,10397
12892,10397
12892,10693
12892,10821
12892,10821
12892,11259
12892,11259
12892,11259
12892,11292
12892,11292
12892,11292
12892,11292
12892,11292
12892,11292
12892,12191
12892,12191
12892,12191
12892,12889
12892,12889
12892,12889
12892,12889
12892,13198
12892,13232
12892,13232
12892,13232
12892,13796
12892,13796
12892,13796
12892,13796
12892,14107
12892,14107
12892,14107
12892,14107
12892,14570
12892,14771
12892,14771
12892,14771
12892,14771
12892,14831
12892,14831
12892,14831
12892,14831
12892,14869
12892,14893
12892,14893
12892,14893
12892,14893
12892,14893
12892,15016
12892,15016
12892,10140
12892,10397
12892,10397
12892,10693
12892,10821
12892,10821
12892,11259
12892,11259
12892,11292
12892,11292
12892,11292
12892,11292
12892,11292
12892,12191
12892,12191
12892,12191
12892,12889
12892,12889
12892,12889
12892,12889
12892,13198
12892,13232
12892,13232
12892,13232
12892,13796
12892,13796
12892,13796
12892,13796
12892,14107
12892,14107
12892,14107
12892,14570
12892,14771
12892,14771
12892,14771
12892,14831
12892,14831
12892,14831
12892,14869
12892,14893
12892,14893
12892,14893
12892,14893
12892,15016
12892,15016
12892,10140
12892,10397
12892,10397
12892,10693
12892,10693
12892,10821
12892,10821
12892,11259
12892,11259
12892,11292
12892,11292
12892,11292
12892,11292
12892,11292
12892,11292
12892,12191
12892,12191
12892,12191
12892,12889
12892,12889
12892,12889
12892,12889
12892,13198
12892,13232
12892,13232
12892,13232
12892,13796
12892,13796
12892,13796
12892,13796
12892,14107
12892,14107
12892,14107
12892,14107
12892,14570
12892,14771
12892,14771
12892,14771
12892,14771
12892,14831
12892,14831
12892,14831
12892,14869
12892,14893
12892,14893
12892,14893
12892,14893
12892,15016
12892,15016
12892,10140
12892,10397
12892,10423
12892,10423
12892,10693
12892,10821
12892,11259
12892,11259
12892,11292
12892,11292
12892,11292
12892,11292
12892,12191
12892,12191
12892,12889
12892,12889
12892,12889
12892,12889
12892,12889
12892,13198
12892,13232
12892,13232
12892,13232
12892,13796
12892,13796
12892,13796
12892,13796
12892,13796
12892,13796
12892,14107
12892,14107
12892,14107
12892,14107
12892,14107
12892,14570
12892,14771
12892,14771
12892,14771
12892,14771
12892,14831
12892,14831
12892,14831
12892,14831
12892,14831
12892,14869
12892,14893
12892,14893
12892,14893
12892,14893
12892,14893
12892,15016
12892,15016
12892,15376
12892,10140
12892,10397
12892,10397
12892,10693
12892,10693
12892,10821
12892,10821
12892,11259
12892,11259
12892,11292
12892,11292
12892,11292
12892,11292
12892,11292
12892,11292
12892,12191
12892,12191
12892,12191
12892,12889
12892,12889
12892,12889
12892,12889
12892,13198
12892,13232
12892,13232
12892,13232
12892,13232
12892,13796
12892,13796
12892,13796
12892,13796
12892,14107
12892,14107
12892,14107
12892,14107
12892,14570
12892,14771
12892,14771
12892,14771
12892,14771
12892,14831
12892,14831
12892,14831
12892,14831
12892,14869
12892,14893
12892,14893
12892,14893
12892,14893
12892,14893
12892,15016
12892,15016
12892,10140
12892,10397
12892,10397
12892,10693
12892,10693
12892,10821
12892,10821
12892,11259
12892,11259
12892,11292
12892,11292
12892,11292
12892,11292
12892,11292
12892,12191
12892,12191
12892,12191
12892,12889
12892,12889
12892,12889
12892,12889
12892,13198
12892,13232
12892,13232
12892,13232
12892,13796
12892,13796
12892,13796
12892,13796
12892,14107
12892,14107
12892,14107
12892,14570
12892,14771
12892,14771
12892,14771
12892,14831
12892,14831
12892,14831
12892,14869
12892,14893
12892,14893
12892,14893
12892,14893
12892,15016
12892,15016
12896,11259
12896,11259
12896,11259
12896,12889
12896,11259
12896,11259
12896,11292
12896,12889
12896,11259
12896,11259
12896,11259
12896,11292
12896,12889
12896,11259
12896,11259
12896,11259
12896,11292
12896,12889
12896,11259
12896,11259
12896,11292
12896,12889
12896,11259
12896,11259
12896,11292
12896,12889
12896,11259
12896,11259
12896,11259
12896,11292
12896,12889
12896,11298
12896,11298
12896,11298
12896,11298
12896,11298
12896,11298
12896,11298
12896,11298
12896,11298
12896,11298
12896,11298
12896,11298
12896,11298
12896,11298
12896,11298
12896,11298
12896,11298
12896,11298
12896,11298
12896,11298
12896,11298
12896,11298
12896,11298
12896,11298
12896,11298
12896,11298
12896,11298
12896,11298
12896,11298
12896,11259
12896,11259
12896,11259
12896,11292
12896,12889
12896,11259
12896,11259
12896,11259
12896,11292
12896,12889
12896,11259
12896,11259
12896,11259
12896,12889
12896,11259
12896,11259
12896,11292
12896,12889
12896,11259
12896,11259
12896,11259
12896,11292
12896,12889
12896,11259
12896,11259
12896,11259
12896,11292
12896,12889
12896,11298
12896,11298
12896,11298
12896,11298
12896,11298
12896,11298
12896,11298
12896,11298
12896,11298
12896,11298
12896,11298
12896,11298
12896,11298
12896,11298
12896,11298
12896,11298
12896,11298
12896,11298
12896,11298
12896,11298
12896,11298
12896,11298
12896,11298
12896,11298
12896,11298
12896,11298
12896,11298
12896,11298
12896,11298
12896,11298
12896,11298
12896,11259
12896,11259
12896,11292
12896,12889
12896,11259
12896,11259
12896,11292
12896,12889
12896,11259
12896,11259
12896,11292
12896,12889
12896,11259
12896,11259
12896,11292
12896,12889
12896,11259
12896,11259
12896,11292
12896,12889
12896,11259
12896,11259
12896,11259
12896,11292
12896,12889
12896,11259
12896,11259
12896,11292
12896,12889
12896,11259
12896,11259
12896,11259
12896,11292
12896,12889
12896,11259
12896,11259
12896,11259
12896,11292
12896,12889
12896,11259
12896,11259
12896,11259
12896,11292
12896,12889
12896,12266
12896,12266
12896,12266
12896,12266
12896,12266
12896,12266
12896,12266
12896,12266
12896,12266
12896,12266
12896,12266
12896,12266
12896,12266
12896,12266
12896,12266
12896,12266
12896,12266
12896,12266
12896,12266
12896,12266
12896,12266
12896,12266
12896,12266
12896,12266
12896,12266
12896,12266
12896,12266
12896,12266
12896,12266
12896,12266
12896,12266
12896,12266
12896,12266
12896,12266
12896,12266
12896,12266
12896,12266
12896,12266
12896,12266
12896,12266
12896,12266
12896,12266
12896,12266
12896,12266
12896,12266
12896,12266
12896,12266
12896,12266
12896,14107
12896,14107
12896,14107
12896,11259
12896,11259
12896,11259
12896,11292
12896,12889
12896,11259
12896,11259
12896,11259
12896,11292
12896,12889
12896,11259
12896,11259
12896,11292
12896,12889
12896,11259
12896,11259
12896,11259
12896,11292
12896,12889
12896,11259
12896,11259
12896,11259
12896,12889
12896,11259
12896,11259
12896,11259
12896,11292
12896,12889
12896,11259
12896,11259
12896,11292
12896,12889
12898,11697
12898,11697
12898,11697
12898,13204
12898,13204
12898,13204
12898,13204
12898,13204
12898,13204
12898,13204
12898,13204
12898,13204
12898,13204
12898,13204
12898,13204
12898,13204
12898,13204
12898,13204
12898,13204
12898,13204
12898,13204
12898,13204
12898,13577
12898,13577
12898,13577
12899,11292
12899,11468
12899,11292
12899,11468
12899,11292
12899,11468
12899,11292
12899,11468
12899,11292
12899,11468
12899,11292
12899,11468
12899,11292
12899,11468
12899,11292
12899,11468
12899,11292
12899,11468
12899,11292
12899,11468
12899,11292
12899,11468
12899,11468
12899,11292
12899,11292
12899,11468
12899,11292
12899,11468
12899,11292
12899,11468
12899,11468
12899,11292
12899,11292
12899,11468
12899,11468
12899,11292
12899,11292
12899,11468
12899,11292
12899,11468
12899,11292
12899,11468
12899,11292
12899,11468
12899,11292
12899,11468
12899,11292
12899,11468
12899,11292
12899,11468
12899,11292
12899,11468
12899,11292
12899,11468
12899,11292
12899,11468
12899,11292
12899,11468
12899,11292
12899,11468
12902,14288
12902,14288
12902,14288
12902,14288
12902,14288
12902,14288
12902,14288
12902,14288
12902,14288
12902,14288
12902,14288
12902,14288
12902,14288
12902,14288
12902,14288
12902,14288
12902,14288
12902,14288
12902,14288
12902,14288
12902,14288
12902,14288
12902,14288
12902,14288
12902,14288
12902,14288
12902,14288
12902,14288
12902,14288
12902,14288
12915,11298
12915,11298
12915,11298
12915,11298
12915,11298
12915,11298
12915,11298
12915,11298
12915,11298
12915,11298
12915,11298
12915,11298
12915,11298
12915,11298
12915,11298
12915,11298
12915,11298
12915,11298
12915,11298
12915,11298
12915,11298
12915,11298
12915,11298
12915,11298
12915,11298
12915,11298
12915,11298
12915,11298
12915,11298
12915,11298
12915,12266
12915,12266
12915,12266
12915,12266
12915,12266
12915,12266
12915,12266
12915,12266
12915,12266
12915,12266
12915,12266
12915,12266
12915,12266
12915,12266
12915,12266
12915,12266
12915,12266
12915,12266
12915,12266
12915,12266
12915,12266
12915,12266
12915,12266
12915,12266
12915,12266
12915,12266
12915,12266
12915,12266
12915,12266
12915,12266
12915,12266
12915,12266
12915,12266
12915,12266
12915,12266
12915,12266
12915,12266
12915,12266
12915,12266
12915,12266
12915,12266
12915,12266
12915,12266
12915,12266
12915,12266
12915,12266
12915,12266
12915,12266
12917,11697
12917,14761
12917,11697
12917,14685
12917,14986
12917,14761
12917,13577
12917,14112
12917,14761
12917,13577
12917,14082
12917,15624
12917,14112
12917,14761
12917,12451
12917,15624
12917,14112
12917,13577
12917,14082
12917,14986
12917,15624
12917,13577
12917,14685
12917,11697
12917,14082
12917,14082
12917,14112
12917,14761
12917,13577
12917,15624
12917,14112
12917,13577
12917,15624
12917,14761
12917,14082
12917,15624
12917,12451
12917,14986
12917,10994
12917,13577
12917,14761
12917,14112
12917,14761
12917,14082
12917,14761
12917,14112
12917,14761
12917,14761
12917,10994
12917,13577
12917,13577
12917,15624
12917,14685
12917,11697
12917,15624
12917,10994
12917,14112
12917,14685
12917,13577
12917,14112
12917,13577
12917,14112
12917,15624
12917,12451
12917,14685
12917,13577
12917,14082
12917,14685
12917,14082
12917,14761
12917,12451
12917,10994
12917,10994
12917,13577
12917,14685
12917,14986
12917,13577
12917,11697
12917,15624
12917,14685
12917,14761
12917,14082
12917,14685
12917,10994
12917,11697
12917,14082
12917,10994
12917,13577
12917,12451
12917,14986
12917,12451
12917,12451
12917,15624
12917,14112
12917,14112
12917,10994
12917,13577
12917,14761
12917,11697
12917,13577
12917,14761
12917,10994
12917,14082
12917,14685
12917,14986
12917,13577
12917,11697
12917,14685
12917,12451
12917,14986
12917,14761
12917,15624
12917,14685
12917,13577
12917,13577
12917,14761
12917,13577
12917,14082
12917,14082
12917,14986
12945,11697
12945,14761
12945,14112
12945,14761
12945,14112
12945,14761
12945,13577
12945,14082
12945,14761
12945,13577
12945,14112
12945,14761
12945,11697
12945,14761
12945,13577
12945,14112
12945,14112
12945,15624
12945,14112
12945,11697
12945,15624
12945,14761
12945,14082
12945,11697
12945,14761
12945,15624
12945,14112
12945,14112
12945,14761
12945,14761
12945,14112
12945,14082
12945,14082
12945,14761
12945,14761
12945,15624
12945,15624
12945,14112
12945,14112
12945,14761
12945,14761
12945,14761
12945,11697
12945,15624
12945,14082
12945,14761
12945,11697
12945,14082
12945,11697
12945,14112
12945,11697
12945,11697
12945,14082
12945,11697
12945,14112
12945,11697
12945,13577
12945,14082
12945,14082
12945,13577
12945,14112
12945,14082
12945,14112
12945,14112
12945,14082
12945,14082
12945,14761
12945,14112
12945,15624
12945,15624
12945,13577
12945,13577
12945,14112
12945,14082
12945,13577
12945,14112
12945,14761
12945,15624
12945,14761
12945,15624
12945,14761
12945,15624
12945,14761
12945,11697
12945,14112
12945,11298
12945,11298
12945,11298
12945,11298
12945,11298
12945,11298
12945,11298
12945,11298
12945,11298
12945,11298
12945,11298
12945,11298
12945,11298
12945,11298
12945,11298
12945,11298
12945,11298
12945,11298
12945,11298
12945,11298
12945,11298
12945,11298
12945,11298
12945,11298
12945,11298
12945,11298
12945,11298
12945,11298
12945,11298
12945,11298
12945,13930
12945,13930
12945,13930
12945,13930
12945,13930
12945,13930
12945,13930
12945,13930
12945,13930
12945,13930
12945,13930
12945,13930
12945,13930
12945,13930
12945,13930
12945,13930
12945,13930
12945,13930
12945,13930
12945,13930
12945,13930
12945,13930
12945,11298
12945,11298
12945,11298
12945,11298
12945,11298
12945,11298
12945,11298
12945,11298
12945,11298
12945,11298
12945,11298
12945,11298
12945,11298
12945,11298
12945,11298
12945,11298
12945,11298
12945,11298
12945,11298
12945,11298
12945,11298
12945,11298
12945,11298
12945,11298
12945,11298
12945,11298
12945,11298
12945,11298
12945,11298
12945,11298
12945,11433
12945,11433
12945,11433
12945,11433
12945,11433
12945,11433
12945,11433
12945,11433
12945,11433
12945,11433
12945,11433
12945,11433
12945,11433
12945,11433
12945,11433
12945,11433
12945,11433
12945,11433
12945,11433
12945,11433
12945,11433
12945,11433
12945,11433
12945,11433
12945,11433
12945,11433
12945,11433
12945,11433
12945,10397
12945,10397
12945,10397
12945,10397
12945,10397
12945,10397
12945,10397
12945,10397
12945,10397
12945,10397
12945,10397
12945,10397
12945,10397
12945,10397
12945,10397
12945,10397
12945,10397
12945,10397
12945,10397
12945,10397
12945,10397
12945,10397
12945,10397
12945,10397
12945,10397
12945,10397
12945,10397
12945,10397
12945,10397
12945,10397
12945,10397
12945,10397
12945,10397
12945,10397
12945,10397
12945,10397
12945,10397
12945,10397
12945,10397
12945,10397
12945,10397
12945,10397
12945,10397
12945,10397
12945,10397
12945,10397
12945,10397
12945,10397
12945,10397
12945,10397
12945,10397
12945,10397
12945,10397
12945,10397
12945,10397
12945,10397
12945,10397
12945,10397
12945,10397
12945,11433
12945,10397
12945,11433
12951,11298
12951,11298
12951,11298
12951,11298
12951,11298
12951,11298
12951,11298
12951,11298
12951,11298
12951,11298
12951,11298
12951,11298
12951,11298
12951,11298
12951,11298
12951,11298
12951,11298
12951,11298
12951,11298
12951,11298
12951,11298
12951,11298
12951,11298
12951,11298
12951,11298
12951,11298
12951,11298
12951,11298
12951,11298
12951,11298
12951,10397
12951,10397
12951,10397
12951,10397
12951,10397
12951,10397
12951,10397
12951,10397
12951,10397
12951,10397
12951,10397
12951,10397
12951,10397
12951,10397
12951,10397
12951,10397
12951,10397
12951,10397
12951,10397
12951,10397
12951,10397
12951,10397
12951,10397
12951,10397
12951,10397
12951,10397
12951,10397
12951,10397
12951,10397
12951,10397
12951,11298
12951,11298
12951,11298
12951,11298
12951,11298
12951,11298
12951,11298
12951,11298
12951,11298
12951,11298
12951,11298
12951,11298
12951,11298
12951,11298
12951,11298
12951,11298
12951,11298
12951,11298
12951,11298
12951,11298
12951,11298
12951,11298
12951,11298
12951,11298
12951,11298
12951,11298
12951,11298
12951,11298
12951,11298
12951,11298
12951,12266
12951,12266
12951,12266
12951,12266
12951,12266
12951,12266
12951,12266
12951,12266
12951,12266
12951,12266
12951,12266
12951,12266
12951,12266
12951,12266
12951,12266
12951,12266
12951,12266
12951,12266
12951,12266
12951,12266
12951,12266
12951,12266
12951,12266
12951,12266
12951,12266
12951,12266
12951,12266
12951,12266
12951,12266
12951,12266
12951,12266
12951,12266
12951,12266
12951,12266
12951,12266
12951,12266
12951,12266
12951,12266
12951,12266
12951,12266
12951,12266
12951,12266
12951,12266
12951,12266
12951,12266
12951,12266
12951,12266
12951,12266
12953,11057
12953,11057
12953,11057
12953,11057
12953,11057
12953,11057
12953,11057
12953,11057
12953,11057
12953,11057
12953,11057
12953,11057
12953,11057
12953,11057
12953,11057
12953,11057
12953,11057
12953,11057
12953,11057
12953,11057
12953,11057
12953,11057
12953,11057
12953,11057
12953,11057
12953,11057
12953,11057
12953,11057
12953,11057
12953,11057
12953,13930
12953,13930
12953,13930
12953,13930
12953,13930
12953,13930
12953,13930
12953,13930
12953,13930
12953,13930
12953,13930
12953,13930
12953,13930
12953,13930
12953,13930
12953,13930
12953,13930
12953,13930
12953,13930
12953,13930
12953,13930
12953,13930
12953,13930
12953,13930
12953,13930
12953,13930
12953,10397
12953,11433
12953,10397
12953,11298
12953,13487
12953,10397
12953,11433
12953,13487
12953,13930
12953,10397
12953,10397
12953,13930
12953,10397
12953,11433
12953,11433
12953,10397
12953,11433
12953,10397
12953,11298
12953,13487
12953,10397
12953,11433
12953,13487
12953,13930
12953,10397
12953,10397
12953,13930
12953,10397
12953,11433
12953,11433
12953,10397
12953,10397
12953,10397
12953,10693
12953,10693
12953,11259
12953,11259
12953,11259
12953,11292
12953,11292
12953,11292
12953,12191
12953,12191
12953,13198
12953,13232
12953,13232
12953,13232
12953,13232
12953,13232
12953,13495
12953,15016
12953,15016
12953,10821
12953,10821
12953,10397
12953,10397
12953,10693
12953,11259
12953,11259
12953,11292
12953,11292
12953,13198
12953,13232
12953,13232
12953,13495
12953,15016
12953,15304
12953,10397
12953,10397
12953,10397
12953,10693
12953,10693
12953,11259
12953,11259
12953,11259
12953,11292
12953,11292
12953,11292
12953,12191
12953,13198
12953,13232
12953,13232
12953,13232
12953,13232
12953,13495
12953,15016
12953,15016
12953,15304
12953,10397
12953,10397
12953,10397
12953,10693
12953,10693
12953,11259
12953,11259
12953,11292
12953,11292
12953,11292
12953,12191
12953,13198
12953,13232
12953,13232
12953,13232
12953,13232
12953,13495
12953,15016
12953,15304
12953,10397
12953,10397
12953,10397
12953,10693
12953,10693
12953,11259
12953,11259
12953,11292
12953,11292
12953,11292
12953,12191
12953,13198
12953,13232
12953,13232
12953,13232
12953,13232
12953,13495
12953,15016
12953,15304
12953,10397
12953,10397
12953,10397
12953,10693
12953,10693
12953,11259
12953,11259
12953,11259
12953,11292
12953,11292
12953,11292
12953,12191
12953,13198
12953,13232
12953,13232
12953,13232
12953,13232
12953,13495
12953,15016
12953,15016
12953,15304
12953,13930
12953,13930
12953,13930
12953,13930
12953,13930
12953,13930
12953,13930
12953,13930
12953,13930
12953,13930
12953,13930
12953,13930
12953,13930
12953,13930
12953,13930
12953,13930
12953,13930
12953,13930
12953,13930
12953,13930
12953,13930
12953,13930
12953,13930
12953,13930
12953,13930
12953,13930
12953,13930
12953,13930
12953,13930
12953,13930
12953,13930
12953,13930
12953,13930
12953,13930
12953,13930
12953,13930
12953,13930
12953,13930
12953,13930
12953,13930
12953,13930
12953,13930
12953,13930
12953,13930
12953,13930
12953,13930
12953,13930
12953,13930
12953,13930
12953,13930
12953,13930
12953,13930
12953,13930
12953,13930
12953,13930
12953,13930
12953,11057
12953,11057
12953,11057
12953,11057
12953,11057
12953,11057
12953,11057
12953,11057
12953,11057
12953,11057
12953,11057
12953,11057
12953,11057
12953,11057
12953,11057
12953,11057
12953,11057
12953,11057
12953,11057
12953,11057
12953,11057
12953,11057
12953,11057
12953,11057
12953,11057
12953,11057
12953,11057
12953,11057
12953,11057
12953,11057
12953,11057
12953,11057
12953,11057
12953,11057
12953,11057
12953,11057
12953,11057
12953,11057
12953,11057
12953,11057
12953,11057
12953,11057
12953,11057
12953,11057
12953,11057
12953,11057
12953,11057
12953,11057
12953,11057
12953,11057
12953,11057
12953,11057
12953,11057
12953,11057
12953,11057
12953,11057
12953,11298
12953,11298
12953,11298
12953,11298
12953,11298
12953,11298
12953,11298
12953,11298
12953,11298
12953,11298
12953,11298
12953,11298
12953,11298
12953,11298
12953,11298
12953,11298
12953,11298
12953,11298
12953,11298
12953,11298
12953,11298
12953,11298
12953,11298
12953,11298
12953,11298
12953,11298
12953,11298
12953,11298
12953,11298
12953,11298
12953,11298
12953,11298
12953,11298
12953,11298
12953,11298
12953,11298
12953,11298
12953,11298
12953,11298
12953,11298
12953,11298
12953,11298
12953,11298
12953,11298
12953,11298
12953,11298
12953,11298
12953,11298
12953,11298
12953,11298
12953,11298
12953,11298
12953,11298
12953,11298
12953,11298
12953,11298
12953,11298
12953,11298
12953,11298
12953,11298
12953,11298
12953,11298
12953,11298
12953,11298
12953,11298
12953,11298
12953,11298
12953,11298
12953,11298
12953,11298
12953,11298
12953,11298
12953,11298
12953,11298
12953,11298
12953,11298
12953,11298
12953,11298
12953,11298
12953,11298
12953,11298
12953,11298
12953,11298
12953,11298
12953,13303
12953,13303
12953,13303
12953,13303
12953,13303
12953,13303
12953,13303
12953,13303
12953,13303
12953,13303
12953,13303
12953,13303
12953,13303
12953,13303
12953,13303
12953,13303
12953,13303
12953,13303
12953,13303
12953,13303
12953,13303
12953,13303
12953,13303
12953,13303
12953,13303
12953,13303
12953,13303
12953,11298
12953,11298
12953,11298
12953,11298
12953,11298
12953,11433
12953,11433
12953,11433
12953,11433
12953,11433
12953,11433
12953,11433
12953,11433
12953,11433
12953,11433
12953,11433
12953,11433
12953,11433
12953,11433
12953,11433
12953,11433
12953,11433
12953,11697
12953,11697
12953,11697
12953,11697
12953,11697
12953,11697
12953,11697
12953,11697
12953,11697
12953,11697
12953,11697
12953,11697
12953,11697
12953,11697
12953,11697
12953,11697
12953,11697
12953,11697
12953,11697
12953,11697
12953,11697
12953,11697
12953,11697
12953,11697
12953,11697
12953,11697
12953,11697
12953,11697
12953,11697
12953,11697
12953,13204
12953,13204
12953,13204
12953,13204
12953,13204
12953,13204
12953,13204
12953,13577
12953,13577
12953,13577
12953,13577
12953,13577
12953,13577
12953,13577
12953,13930
12953,13930
12953,13930
12953,13930
12953,13930
12953,10397
12953,10397
12953,10397
12953,10693
12953,10693
12953,11259
12953,11259
12953,11259
12953,11292
12953,11292
12953,11292
12953,12191
12953,13198
12953,13232
12953,13232
12953,13232
12953,13232
12953,13495
12953,15016
12953,15016
12953,15304
12953,10397
12953,10397
12953,10397
12953,10693
12953,10693
12953,11259
12953,11259
12953,11259
12953,11292
12953,11292
12953,11292
12953,12191
12953,13198
12953,13232
12953,13232
12953,13232
12953,13232
12953,13495
12953,15016
12953,15016
12953,15304
12953,10397
12953,10397
12953,10693
12953,10693
12953,11259
12953,11292
12953,11292
12953,11292
12953,12191
12953,13198
12953,13232
12953,13232
12953,13232
12953,13232
12953,13232
12953,13495
12953,15016
12953,15016
12953,10397
12953,10397
12953,10397
12953,10693
12953,10693
12953,11259
12953,11259
12953,11292
12953,11292
12953,11292
12953,12191
12953,13198
12953,13232
12953,13232
12953,13232
12953,13232
12953,13495
12953,15016
12953,15304
12953,10397
12953,10397
12953,10397
12953,10693
12953,10693
12953,11259
12953,11259
12953,11259
12953,11292
12953,11292
12953,11292
12953,12191
12953,13198
12953,13232
12953,13232
12953,13232
12953,13232
12953,13495
12953,15016
12953,15016
12953,15304
12953,10397
12953,10397
12953,10397
12953,10693
12953,10693
12953,11259
12953,11259
12953,11259
12953,11292
12953,11292
12953,11292
12953,12191
12953,13198
12953,13232
12953,13232
12953,13232
12953,13232
12953,13495
12953,15016
12953,15016
12953,15304
12953,12264
12953,12264
12953,12264
12953,12264
12953,12264
12953,12264
12953,12264
12953,12264
12953,12264
12953,12264
12953,12264
12953,12264
12953,12264
12953,12264
12953,12264
12953,12264
12953,12264
12953,12264
12953,12264
12953,12264
12953,12264
12953,12264
12953,12264
12953,12266
12953,12264
12953,12266
12953,12266
12953,12266
12953,12266
12953,12266
12953,12266
12953,12266
12953,12264
12953,12266
12953,12266
12953,12266
12953,12266
12953,12266
12953,12266
12953,12266
12953,12266
12953,12264
12953,12266
12953,12266
12953,12266
12953,12266
12953,12266
12953,12266
12953,12266
12953,12266
12953,12266
12953,12266
12953,12266
12953,12266
12953,12266
12953,12266
12953,13303
12953,13303
12953,13303
12953,13303
12953,13303
12953,13303
12953,13303
12953,13303
12953,13303
12953,13303
12953,13303
12953,13303
12953,13303
12953,13303
12953,13303
12953,13303
12953,13303
12953,13303
12953,13303
12953,13303
12953,13303
12953,13303
12953,13303
12953,13303
12953,13303
12953,13303
12953,13303
12953,11298
12953,11298
12953,11298
12953,11298
12953,11298
12953,11298
12953,11298
12953,11298
12953,11298
12953,11298
12953,11298
12953,11298
12953,11298
12953,11298
12953,11298
12953,11298
12953,11298
12953,11298
12953,11298
12953,11298
12953,11298
12953,11298
12953,11298
12953,11298
12953,11298
12953,11298
12953,13303
12953,13303
12953,13303
12953,13303
12953,13303
12953,13303
12953,13303
12953,13303
12953,13303
12953,13303
12953,13303
12953,13303
12953,13303
12953,13303
12953,13303
12953,13303
12953,13303
12953,13303
12953,13303
12953,13303
12953,13303
12953,13303
12953,13303
12953,13303
12953,13303
12953,13303
12953,13303
12953,13303
12953,13303
12953,13303
12953,11057
12953,11057
12953,11057
12953,11057
12953,11057
12953,11057
12953,11057
12953,11057
12953,11057
12953,11057
12953,11057
12953,11057
12953,11057
12953,11057
12953,11057
12953,11057
12953,11057
12953,11057
12953,11057
12953,11057
12953,11057
12953,11057
12953,11057
12953,11057
12953,11057
12953,11057
12953,11278
12953,11278
12953,11278
12953,11278
12953,11278
12953,11278
12953,11278
12953,11278
12953,11278
12953,11278
12953,11278
12953,11278
12953,11278
12953,11278
12953,11278
12953,11278
12953,11278
12953,11278
12953,11278
12953,11278
12953,11278
12953,11278
12953,11278
12953,11278
12953,11278
12953,11278
12953,10721
12953,10721
12953,10721
12953,10721
12953,10721
12953,10721
12953,10721
12953,10721
12953,10721
12953,10721
12953,10721
12953,10721
12953,10721
12953,10721
12953,10721
12953,10721
12953,10721
12953,10721
12953,10721
12953,10721
12953,10721
12953,10721
12953,10721
12953,10721
12953,10721
12953,10721
12953,10721
12953,13303
12953,13303
12953,13303
12953,13303
12953,13303
12953,13303
12953,13303
12953,13303
12953,13303
12953,13303
12953,13303
12953,13303
12953,13303
12953,13303
12953,13303
12953,13303
12953,13303
12953,13303
12953,13303
12953,13303
12953,13303
12953,13303
12953,13303
12953,13303
12953,13303
12953,13303
12953,11298
12953,11298
12953,11298
12953,11298
12953,11298
12953,11298
12953,11298
12953,11298
12953,11298
12953,11298
12953,11298
12953,11298
12953,11298
12953,11298
12953,11298
12953,11298
12953,11298
12953,11298
12953,11298
12953,11298
12953,11298
12953,11298
12953,11298
12953,11298
12953,11298
12953,11298
12953,12264
12953,12264
12953,12264
12953,12264
12953,10397
12953,10397
12953,13487
12953,11433
12953,11433
12953,10397
12953,10397
12953,10397
12953,11433
12953,10397
12953,13487
12953,13930
12953,10397
12953,10397
12953,13930
12953,10397
12953,11433
12953,10397
12953,11433
12953,10397
12953,11298
12953,13487
12953,13487
12953,13930
12953,10397
12953,10397
12953,13930
12953,10397
12953,11433
12953,11433
12953,10397
12953,11433
12953,10397
12953,11298
12953,13487
12953,13487
12953,13930
12953,10397
12953,10397
12953,13930
12953,10397
12953,11433
12953,11433
12953,10397
12953,11433
12953,10397
12953,11298
12953,13487
12953,13487
12953,13930
12953,10397
12953,10397
12953,13930
12953,10397
12953,11433
12953,11433
12953,10397
12953,11433
12953,10397
12953,11298
12953,13487
12953,13487
12953,13930
12953,10397
12953,10397
12953,13930
12953,10397
12953,11433
12953,11433
12953,10397
12953,11433
12953,10397
12953,11298
12953,13487
12953,13487
12953,13930
12953,10397
12953,10397
12953,13930
12953,10397
12953,11433
12953,11433
12953,10397
12953,11433
12953,10397
12953,11298
12953,13487
12953,13487
12953,13930
12953,10397
12953,10397
12953,13930
12953,10397
12953,11433
12953,11433
12953,10397
12953,11433
12953,10397
12953,11298
12953,13487
12953,13487
12953,13930
12953,10397
12953,10397
12953,13930
12953,10397
12953,11433
12953,11433
12953,10397
12953,11433
12953,10397
12953,11298
12953,13487
12953,13487
12953,13930
12953,10397
12953,10397
12953,13930
12953,10397
12953,11433
12953,11433
12953,10397
12953,11433
12953,10397
12953,11298
12953,14492
12953,14492
12953,14492
12953,14492
12953,14492
12953,14492
12953,14492
12953,14492
12953,14492
12953,14492
12953,14492
12953,14492
12953,14492
12953,14492
12953,14492
12953,14492
12953,14492
12953,14492
12953,14492
12953,14492
12953,14492
12953,14492
12953,14492
12953,14492
12953,14492
12953,14492
12953,14492
12953,14492
12953,14492
12953,10154
12953,10154
12953,10154
12953,11193
12953,11193
12953,11193
12953,11193
12953,11193
12953,11193
12953,11193
12953,11193
12953,11193
12953,11193
12953,11193
12953,11193
12953,11193
12953,11193
12953,11193
12953,11193
12953,11193
12953,11193
12953,11193
12953,11193
12953,11193
12953,11193
12953,11193
